	Unnamed: 0	Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	Delta Time (s)	File Offset (s)	KZ Keep? (Y/X/M)	Barks (KZ)	Yelps (KZ)	Overlap (Y/X) (KZ)	Call Type (KZ)	KZ Comment	Bill Check (KZ)
759	759	772	Spectrogram 1	1	82966.50144	82967.11074	631.206	1680.851	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518170840.wav	ST2_Site27_67145740.220518170840.wav	0.6093	160.9374	X	0	1	Y	Y	BS <1KHZ	
760	760	773	Spectrogram 1	1	83184.92621	83187.8659	553.191	1496.454	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171340.wav	ST2_Site27_67145740.220518171340.wav	2.9397	79.3679	X	0	1	X	Y	BOAT?	
761	761	774	Spectrogram 1	1	83313.30717	83313.59611	560.284	1028.369	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171340.wav	ST2_Site27_67145740.220518171340.wav	0.2889	207.7488	X	0	1	X	Y	BS >1KHZ	
762	762	775	Spectrogram 1	1	83314.09234	83314.37501	765.957	1170.213	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171340.wav	ST2_Site27_67145740.220518171340.wav	0.2827	208.534	X	0	1	X	Y	BS >1KHZ	
763	763	776	Spectrogram 1	1	83315.04712	83315.58104	737.589	1276.596	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171340.wav	ST2_Site27_67145740.220518171340.wav	0.5339	209.4888	X	0	1	X	Y	BS >1KHZ	
764	764	777	Spectrogram 1	1	83316.37877	83317.06345	617.021	1262.411	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171340.wav	ST2_Site27_67145740.220518171340.wav	0.6847	210.8204	X	0	1	X	Y	BS >1KHZ	
765	765	778	Spectrogram 1	1	83668.1145	83670.23762	63.83	751.773	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518171840.wav	ST2_Site27_67145740.220518171840.wav	2.1231	262.5403	X	1	2	Y	Y	BS <'1KHZ	
766	766	779	Spectrogram 1	1	83794.77493	83795.07015	716.312	1673.759	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518172340.wav	ST2_Site27_67145740.220518172340.wav	0.2952	89.1561	X	0	1	X	Y		
767	767	780	Spectrogram 1	1	83795.9998	83796.82895	851.064	1822.695	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518172340.wav	ST2_Site27_67145740.220518172340.wav	0.8291	90.381	X	0	1	X	Y		
768	768	781	Spectrogram 1	1	83797.45709	83798.08523	609.929	1673.759	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518172340.wav	ST2_Site27_67145740.220518172340.wav	0.6281	91.8383	X	0	1	X	Y		
769	769	782	Spectrogram 1	1	83830.01882	83830.96103	666.667	2822.695	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518172340.wav	ST2_Site27_67145740.220518172340.wav	0.9422	124.4	X	0	1	X	Y		
770	770	783	Spectrogram 1	1	84449.58592	84449.84346	716.312	1177.305	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518173340.wav	ST2_Site27_67145740.220518173340.wav	0.2575	143.9244	X	0	1	X	Y		
771	771	784	Spectrogram 1	1	85097.76503	85098.26754	666.667	2092.199	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174340.wav	ST2_Site27_67145740.220518174340.wav	0.5025	192.0642	X	0	1	X	Y		
772	772	785	Spectrogram 1	1	85098.62558	85098.89568	28.369	893.617	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174340.wav	ST2_Site27_67145740.220518174340.wav	0.2701	192.9247	Y	1	0	X	B		
773	773	786	Spectrogram 1	1	85127.53245	85128.09778	716.312	2687.943	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174340.wav	ST2_Site27_67145740.220518174340.wav	0.5653	221.8316	X	0	1	X	Y		
774	774	787	Spectrogram 1	1	85290.10616	85291.15515	680.851	1503.546	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	1.049	84.3343	X	0	1	Y	Y	BS <1KHZ	
775	775	788	Spectrogram 1	1	85438.16658	85438.59371	510.638	2120.567	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.4271	232.3947	X	0	1	X	Y		
776	776	789	Spectrogram 1	1	85457.35713	85457.80939	617.021	1929.078	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.4523	251.5853	X	0	1	X	Y		
777	777	790	Spectrogram 1	1	85460.66743	85460.89356	865.248	1553.191	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.2261	254.8956	X	0	1	X	Y		
778	778	791	Spectrogram 1	1	85469.58855	85469.83352	78.014	1439.716	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.245	263.8167	Y	1	0	X	B		
779	779	792	Spectrogram 1	1	85485.53996	85485.77866	886.525	1609.929	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.2387	279.7681	X	0	1	X	Y		
780	780	793	Spectrogram 1	1	85490.38961	85490.6974	510.638	1446.809	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.3078	284.6178	Y	1	0	X	B	FAINT	
781	781	794	Spectrogram 1	1	85492.50644	85493.47378	35.461	1553.191	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.9673	286.7346	Y	3	0	X	B	FAINT	
782	782	795	Spectrogram 1	1	85500.04587	85500.59235	35.461	1262.411	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.5465	294.274	Y	1	1	X	BY		
783	783	796	Spectrogram 1	1	85504.83584	85505.06825	773.05	1546.099	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518174840.wav	ST2_Site27_67145740.220518174840.wav	0.2324	299.064	Y	1	0	X	B		
784	784	797	Spectrogram 1	1	85506.28041	85507.43619	489.362	2028.369	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518175340.wav	ST2_Site27_67145740.220518175340.wav	1.1558	0.5652	Y	1	2	X	BY		
785	785	798	Spectrogram 1	1	85509.2892	85509.74775	489.362	1914.894	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518175340.wav	ST2_Site27_67145740.220518175340.wav	0.4585	3.574	X	0	1	X	Y		
786	786	799	Spectrogram 1	1	85510.52036	85510.86584	468.085	1404.255	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518175340.wav	ST2_Site27_67145740.220518175340.wav	0.3455	4.8052	X	0	1	X	Y		
787	787	800	Spectrogram 1	1	85514.32546	85514.74003	99.291	2035.461	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518175340.wav	ST2_Site27_67145740.220518175340.wav	0.4146	8.6103	Y	1	1	X	BY		
788	788	802	Spectrogram 1	1	86600.27254	86600.58661	794.326	1453.901	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518180840.wav	ST2_Site27_67145740.220518180840.wav	0.3141	194.4674	X	0	1	Y	Y	BS <1KHZ	
789	789	803	Spectrogram 1	1	86602.37681	86602.67203	787.234	1397.163	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518180840.wav	ST2_Site27_67145740.220518180840.wav	0.2952	196.5716	X	0	1	Y	Y	BS <1KHZ	
790	790	804	Spectrogram 1	1	86604.61881	86604.86379	914.894	1907.801	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518180840.wav	ST2_Site27_67145740.220518180840.wav	0.245	198.8136	X	0	1	Y	Y	BS <1KHZ	
791	791	805	Spectrogram 1	1	86605.89394	86606.28339	872.34	1822.695	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518180840.wav	ST2_Site27_67145740.220518180840.wav	0.3894	200.0888	X	0	1	Y	Y	BS <1KHZ	
792	792	806	Spectrogram 1	1	86849.65276	86851.34246	808.511	1404.255	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518181340.wav	ST2_Site27_67145740.220518181340.wav	1.6897	143.7958	X	0	4	X	Y		
793	793	807	Spectrogram 1	1	87121.55644	87122.02754	659.574	1205.674	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518181840.wav	ST2_Site27_67145740.220518181840.wav	0.4711	115.7288	X	0	1	X	Y		
794	794	808	Spectrogram 1	1	87122.24739	87122.58659	588.652	1184.397	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518181840.wav	ST2_Site27_67145740.220518181840.wav	0.3392	116.4197	X	0	1	X	Y		
795	795	809	Spectrogram 1	1	87123.04513	87124.02503	758.865	1170.213	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518181840.wav	ST2_Site27_67145740.220518181840.wav	0.9799	117.2175	X	0	1	X	Y		
796	796	810	Spectrogram 1	1	87352.09897	87353.80751	127.66	2829.787	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518182340.wav	ST2_Site27_67145740.220518182340.wav	1.7085	46.2091	Y	4	4	X	BY		
797	797	811	Spectrogram 1	1	87635.3804	87635.80753	347.518	1680.851	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518182840.wav	ST2_Site27_67145740.220518182840.wav	0.4271	29.5032	X	0	1	X	Y		
798	798	812	Spectrogram 1	1	87702.10593	87707.01799	28.369	418.44	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518182840.wav	ST2_Site27_67145740.220518182840.wav	4.9121	96.2288	Y	1	0	X	G	BS >1KHZ	
799	799	813	Spectrogram 1	1	88109.77468	88110.14528	822.695	1248.227	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518183340.wav	ST2_Site27_67145740.220518183340.wav	0.3706	203.8588	X	0	1	X	Y		
800	800	814	Spectrogram 1	1	88428.70435	88429.3953	702.128	1468.085	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518183840.wav	ST2_Site27_67145740.220518183840.wav	0.691	222.766	X	0	1	X	Y		
801	801	815	Spectrogram 1	1	88551.09391	88551.4331	751.773	1411.348	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518184340.wav	ST2_Site27_67145740.220518184340.wav	0.3392	45.0917	X	0	1	X	Y		
802	802	816	Spectrogram 1	1	88555.85802	88558.03138	35.461	1262.411	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518184340.wav	ST2_Site27_67145740.220518184340.wav	2.1734	49.8559	Y	5	1	X	BY		
803	803	817	Spectrogram 1	1	88559.6143	88559.77133	865.248	1319.149	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518184340.wav	ST2_Site27_67145740.220518184340.wav	0.157	53.6121	X	0	1	X	Y		
804	804	818	Spectrogram 1	1	90021.16895	90021.38252	843.972	1170.213	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518190840.wav	ST2_Site27_67145740.220518190840.wav	0.2136	15.0529	X	0	1	X	Y		
805	805	819	Spectrogram 1	1	90126.15901	90126.47936	751.773	1262.411	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518190840.wav	ST2_Site27_67145740.220518190840.wav	0.3204	120.043	X	0	1	X	Y		
806	806	820	Spectrogram 1	1	90137.6162	90138.16269	659.574	1773.05	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518190840.wav	ST2_Site27_67145740.220518190840.wav	0.5465	131.5002	X	0	1	X	Y		
807	807	821	Spectrogram 1	1	90138.43279	90139.18656	758.865	1375.887	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518190840.wav	ST2_Site27_67145740.220518190840.wav	0.7538	132.3168	X	0	1	X	Y		
808	808	822	Spectrogram 1	1	90139.6451	90139.92148	645.39	914.894	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518190840.wav	ST2_Site27_67145740.220518190840.wav	0.2764	133.5291	X	0	1	Y	Y		
809	809	823	Spectrogram 1	1	90558.58371	90558.96688	865.248	1304.965	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518191340.wav	ST2_Site27_67145740.220518191340.wav	0.3832	252.4682	X	0	1	X	Y		
810	810	824	Spectrogram 1	1	90561.36638	90561.75582	858.156	1361.702	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518191340.wav	ST2_Site27_67145740.220518191340.wav	0.3894	255.2509	X	0	1	X	Y		
811	811	825	Spectrogram 1	1	93406.18573	93406.54377	1056.738	2035.461	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518200340.wav	ST2_Site27_67145740.220518200340.wav	0.358	99.7667	X	0	1	X	Y		
812	812	826	Spectrogram 1	1	93662.79461	93663.38506	744.681	1141.844	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518200840.wav	ST2_Site27_67145740.220518200840.wav	0.5905	56.3434	X	0	1	X	Y		
813	813	827	Spectrogram 1	1	93665.82852	93666.34988	517.73	1340.426	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518200840.wav	ST2_Site27_67145740.220518200840.wav	0.5214	59.3774	X	0	1	X	Y		
814	814	828	Spectrogram 1	1	93671.81755	93672.49595	687.943	1049.645	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518200840.wav	ST2_Site27_67145740.220518200840.wav	0.6784	65.3664	X	0	1	X	Y		
815	815	829	Spectrogram 1	1	93987.37637	93987.65275	843.972	1418.44	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518201340.wav	ST2_Site27_67145740.220518201340.wav	0.2764	80.9202	X	0	1	X	Y		
816	816	830	Spectrogram 1	1	93992.30084	93992.81591	843.972	1304.965	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518201340.wav	ST2_Site27_67145740.220518201340.wav	0.5151	85.8447	X	0	1	X	Y		
817	817	831	Spectrogram 1	1	94518.00653	94518.45879	42.553	1843.972	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202340.wav	ST2_Site27_67145740.220518202340.wav	0.4523	11.5165	Y	1	0	X	B		
818	818	832	Spectrogram 1	1	94519.6316	94519.92683	723.404	1468.085	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202340.wav	ST2_Site27_67145740.220518202340.wav	0.2952	13.1416	X	0	1	X	Y		
819	819	833	Spectrogram 1	1	94520.20949	94520.53612	70.922	1680.851	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202340.wav	ST2_Site27_67145740.220518202340.wav	0.3266	13.7195	Y	1	0	X	B	FAINT	
820	820	834	Spectrogram 1	1	94521.39668	94521.84266	92.199	1914.894	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202340.wav	ST2_Site27_67145740.220518202340.wav	0.446	14.9067	Y	1	0	X	B	GOOD	
821	821	835	Spectrogram 1	1	94522.06251	94522.75346	28.369	1581.56	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202340.wav	ST2_Site27_67145740.220518202340.wav	0.691	15.5725	Y	1	1	X	BY		
822	822	836	Spectrogram 1	1	94815.02051	94815.3283	631.206	1106.383	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.3078	8.4957	X	0	1	X	Y		
823	823	837	Spectrogram 1	1	94819.1449	94819.49666	418.44	1382.979	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.3518	12.6201	X	0	1	Y	Y	BS OVERLAP	
824	824	838	Spectrogram 1	1	94821.42505	94821.915	404.255	1595.745	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.4899	14.9002	X	0	1	Y	Y	BS OVERLAP	
825	825	839	Spectrogram 1	1	94824.23284	94824.64741	390.071	1156.028	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.4146	17.708	X	0	1	Y	Y	BS OVERLAP	
826	826	840	Spectrogram 1	1	94827.14607	94827.45386	432.624	865.248	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.3078	20.6212	X	0	1	X	Y		
827	827	841	Spectrogram 1	1	94918.99331	94919.31995	624.113	1312.057	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.3266	112.4685	X	0	1	X	Y		
828	828	842	Spectrogram 1	1	94920.56366	94920.82748	666.667	1446.809	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.2638	114.0388	X	0	1	X	Y		
829	829	843	Spectrogram 1	1	94923.2898	94923.74834	829.787	1510.638	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.4585	116.765	X	0	2	X	Y		
830	830	844	Spectrogram 1	1	94925.41473	94926.01774	382.979	1638.298	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.603	118.8899	X	0	3	X	Y		
831	831	845	Spectrogram 1	1	96005.18163	96005.35123	716.312	1106.383	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.1696	298.5673	X	0	1	X	Y		
832	832	846	Spectrogram 1	1	96009.87384	96010.10626	687.943	936.17	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204840.wav	ST2_Site27_67145740.220518204840.wav	0.2324	3.2533	X	0	1	X	Y		
833	833	847	Spectrogram 1	1	96291.71157	96291.95026	858.156	1581.56	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204840.wav	ST2_Site27_67145740.220518204840.wav	0.2387	285.0911	X	0	1	X	Y		
834	834	848	Spectrogram 1	1	96530.83533	96531.16196	829.787	1496.454	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518205340.wav	ST2_Site27_67145740.220518205340.wav	0.3266	224.171	X	0	1	Y	Y	BS <1KHZ	
835	835	849	Spectrogram 1	1	96534.17348	96534.45614	673.759	1113.475	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518205340.wav	ST2_Site27_67145740.220518205340.wav	0.2827	227.5091	X	0	1	Y	Y	BS <1KHZ	
836	836	850	Spectrogram 1	1	96858.88029	96859.15039	787.234	1716.312	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518205840.wav	ST2_Site27_67145740.220518205840.wav	0.2701	252.1688	X	0	1	X	Y		
837	837	851	Spectrogram 1	1	96860.01094	96860.8024	21.277	1617.021	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518205840.wav	ST2_Site27_67145740.220518205840.wav	0.7915	253.2994	Y	1	1	X	BY		
838	838	852	Spectrogram 1	1	96867.05989	96867.9707	42.553	1943.262	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518205840.wav	ST2_Site27_67145740.220518205840.wav	0.9108	260.3484	X	1	1	Y	Y	BS >1KHZ	
839	839	853	Spectrogram 1	1	96934.174	96935.04711	49.645	1836.879	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.8731	27.4977	Y	1	1	X	BY		
840	840	854	Spectrogram 1	1	96937.63038	96938.14545	907.801	2943.262	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.5151	30.954	X	0	1	X	Y		
841	841	855	Spectrogram 1	1	96938.77359	96939.08138	35.461	2361.702	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.3078	32.0973	Y	1	0	X	B		
842	842	856	Spectrogram 1	1	97059.59398	97060.1279	900.709	2765.957	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.5339	152.9176	X	0	1	Y	Y	BS OVERLAP	
843	843	857	Spectrogram 1	1	97060.50478	97060.71835	14.184	1460.993	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.2136	153.8284	Y	1	0	X	B		
844	844	858	Spectrogram 1	1	94928.41434	94928.77238	489.362	1652.482	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	0.358	121.8895	X	0	1	X	Y		
845	845	859	Spectrogram 1	1	94930.43337	94931.84669	120.567	1588.652	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518202840.wav	ST2_Site27_67145740.220518202840.wav	1.4133	123.9085	Y	4	1	X	BY		
846	846	860	Spectrogram 1	1	95455.35558	95455.57543	106.383	907.801	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518203840.wav	ST2_Site27_67145740.220518203840.wav	0.2198	48.8028	X	0	1	X	Y		
847	847	861	Spectrogram 1	1	95764.30104	95764.62139	666.667	1248.227	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.3204	57.6867	X	0	1	X	Y		
848	848	862	Spectrogram 1	1	95885.37749	95885.87372	730.496	1397.163	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.4962	178.7632	X	0	2	X	Y		
849	849	863	Spectrogram 1	1	95889.85719	95890.03936	99.291	602.837	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.1822	183.2429	Y	1	0	X	B		
850	850	864	Spectrogram 1	1	95890.75544	95890.90619	92.199	588.652	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.1508	184.1411	Y	1	0	X	B		
851	851	865	Spectrogram 1	1	95891.66624	95891.82956	99.291	567.376	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.1633	185.0519	Y	1	0	X	B		
852	852	866	Spectrogram 1	1	95893.02931	95893.19262	56.738	631.206	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.1633	186.415	Y	1	0	X	B		
853	853	867	Spectrogram 1	1	96006.24057	96006.4667	63.83	1432.624	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518204340.wav	ST2_Site27_67145740.220518204340.wav	0.2261	299.6262	Y	1	0	X	B		
854	854	868	Spectrogram 1	1	97062.16222	97063.46875	63.83	1907.801	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	1.3065	155.4859	Y	2	1	X	BY		
855	855	869	Spectrogram 1	1	97117.8848	97118.39359	312.057	2113.475	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.5088	211.2085	X	0	1	X	Y		
856	856	870	Spectrogram 1	1	97125.35634	97125.85886	326.241	2539.007	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.5025	218.68	X	0	1	X	Y		
857	857	871	Spectrogram 1	1	97126.42418	97126.74454	574.468	1574.468	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.3204	219.7479	X	0	1	X	Y		
858	858	872	Spectrogram 1	1	97133.79749	97134.09272	900.709	1439.716	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.2952	227.1212	X	0	1	X	Y		
859	859	873	Spectrogram 1	1	97135.70704	97136.00227	815.603	1723.404	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.2952	229.0307	X	0	1	Y	Y	BS <1KHZ	
860	860	874	Spectrogram 1	1	97136.99473	97137.59775	702.128	1815.603	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.603	230.3184	X	0	1	Y	Y	BS <1KHZ	
861	861	876	Spectrogram 1	1	97156.24361	97156.47602	588.652	1113.475	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.2324	249.5673	X	0	1	X	Y		
862	862	877	Spectrogram 1	1	97157.21094	97157.51873	780.142	1297.872	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.3078	250.5346	X	0	1	X	Y		
863	863	878	Spectrogram 1	1	97172.06557	97172.37964	368.794	1035.461	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	0.3141	265.3892	X	0	1	Y	Y	BS OVERLAP	
864	864	879	Spectrogram 1	1	97174.2468	97175.61615	42.553	1255.319	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210340.wav	ST2_Site27_67145740.220518210340.wav	1.3693	267.5705	Y	1	1	X	BY		
865	865	880	Spectrogram 1	1	97210.83388	97211.14167	829.787	1368.794	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210840.wav	ST2_Site27_67145740.220518210840.wav	0.3078	4.0585	X	0	1	X	Y		
866	866	881	Spectrogram 1	1	97211.72584	97211.95825	872.34	1304.965	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210840.wav	ST2_Site27_67145740.220518210840.wav	0.2324	4.9505	X	0	1	X	Y		
867	867	882	Spectrogram 1	1	97434.96582	97435.46833	751.773	1141.844	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518210840.wav	ST2_Site27_67145740.220518210840.wav	0.5025	228.1905	X	0	1	Y	Y	BS >1KHZ	
868	868	883	Spectrogram 1	1	97803.5004	97804.4803	588.652	1411.348	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518211340.wav	ST2_Site27_67145740.220518211340.wav	0.9799	296.7452	X	0	2	X	Y		
869	869	884	Spectrogram 1	1	98563.67267	98564.09352	595.745	1333.333	D:\ringed-seal-data\Ulu_2022\ST2_Site27_67145740.220518212840.wav	ST2_Site27_67145740.220518212840.wav	0.4209	156.817	X	0	1	Y	Y	"BS<,1KHZ"	
