Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Hour	Species	Sound type	Comments	Quantity	WH
1275	Spectrogram 1	1	88119.209675445	88119.209675445	1071.429	1071.429	10	BS				
1276	Spectrogram 1	1	88235.796636003	88235.796636003	1125.000	1125.000	10	BS				
1277	Spectrogram 1	1	88272.744421210	88272.744421210	2367.857	2367.857	10	BS				
1278	Spectrogram 1	1	88287.754933560	88287.754933560	1125.000	1125.000	10	BS				
1279	Spectrogram 1	1	88286.110163941	88286.110163941	685.714	685.714	10	BS				
1280	Spectrogram 1	1	88321.239787602	88321.239787602	2271.429	2271.429	10	BS				
1281	Spectrogram 1	1	88353.638617116	88353.638617116	985.714	985.714	10	BS				
1282	Spectrogram 1	1	88371.535800533	88371.535800533	1832.143	1832.143	10	BS				
1283	Spectrogram 1	1	88439.326156201	88439.326156201	2089.286	2089.286	10	BS				
1284	Spectrogram 1	1	88518.013313285	88518.013313285	1928.571	1928.571	10	BS				
1285	Spectrogram 1	1	88611.807321832	88611.807321832	2175.000	2175.000	10	BS				
1286	Spectrogram 1	1	88676.633901073	88676.633901073	792.857	792.857	10	BS				
1287	Spectrogram 1	1	88768.950433100	88768.950433100	803.571	803.571	11	BS				
1288	Spectrogram 1	1	88812.105966850	88812.105966850	2282.143	2282.143	11	BS				
1289	Spectrogram 1	1	88826.754772610	88826.754772610	1167.857	1167.857	11	BS				
1290	Spectrogram 1	1	88848.649143226	88848.649143226	1157.143	1157.143	11	BS				
1291	Spectrogram 1	1	88861.939561275	88861.939561275	900.000	900.000	11	BS				
1292	Spectrogram 1	1	88952.367820513	88952.367820513	1210.714	1210.714	11	BS				
1293	Spectrogram 1	1	88968.468714375	88968.468714375	2078.571	2078.571	11	BS				
1294	Spectrogram 1	1	89015.664395712	89015.664395712	1146.429	1146.429	11	BS				
1295	Spectrogram 1	1	89065.954285334	89065.954285334	1221.429	1221.429	11	BS				
1296	Spectrogram 1	1	89100.949898116	89100.949898116	878.571	878.571	11	BS				
1297	Spectrogram 1	1	89164.792963755	89164.792963755	1028.571	1028.571	11	BS				
1298	Spectrogram 1	1	89187.872311791	89187.872311791	953.571	953.571	11	BS				
1299	Spectrogram 1	1	89202.276764133	89202.276764133	450.000	450.000	11	BS				
1300	Spectrogram 1	1	89221.261684649	89221.261684649	364.286	364.286	11	BS				
1301	Spectrogram 1	1	89286.548062410	89286.548062410	1746.429	1746.429	11	BS				
1302	Spectrogram 1	1	89296.705734827	89296.705734827	707.143	707.143	11	BS				
1303	Spectrogram 1	1	89302.464185930	89302.464185930	364.286	364.286	11	BS				
1304	Spectrogram 1	1	89337.593804971	89337.593804971	1982.143	1982.143	11	BS				
1305	Spectrogram 1	1	89422.003508068	89422.003508068	985.714	985.714	11	BS				
1306	Spectrogram 1	1	89432.411634059	89432.411634059	2228.571	2228.571	11	BS				
1307	Spectrogram 1	1	89577.613930808	89577.613930808	825.000	825.000	11	BS				
1308	Spectrogram 1	1	89591.811680361	89591.811680361	1650.000	1650.000	11	BS				
1309	Spectrogram 1	1	89615.564553275	89615.564553275	685.714	685.714	11	BS				
1310	Spectrogram 1	1	89645.414790846	89645.414790846	2110.714	2121.429	11	BS				
1311	Spectrogram 1	1	89681.052370056	89681.052370056	942.857	942.857	11	BS				
1312	Spectrogram 1	1	89681.245048283	89681.245048283	1360.714	1360.714	11	BS				
1313	Spectrogram 1	1	89709.848132536	89709.848132536	1296.429	1296.429	11	BS				
1314	Spectrogram 1	1	89838.100887343	89838.100887343	1800.000	1800.000	11	BS				
1315	Spectrogram 1	1	89912.768967141	89912.768967141	825.000	825.000	11	BS				
1316	Spectrogram 1	1	89933.860227092	89933.860227092	289.286	289.286	11	BS				
1317	Spectrogram 1	1	89971.060259689	89971.060259689	2378.571	2378.571	11	BS				
1318	Spectrogram 1	1	90057.435276085	90057.435276085	1842.857	1842.857	11	BS				
1319	Spectrogram 1	1	90071.447345519	90071.447345519	642.857	642.857	11	BS				
1320	Spectrogram 1	1	90107.536879740	90107.536879740	739.286	739.286	11	BS				
1321	Spectrogram 1	1	90119.185138545	90119.185138545	1425.000	1425.000	11	BS				
1322	Spectrogram 1	1	90169.334028770	90169.334028770	514.286	514.286	11	BS				
1323	Spectrogram 1	1	90222.898584781	90222.898584781	803.571	803.571	11	BS				
1324	Spectrogram 1	1	90252.122617134	90252.122617134	2078.571	2078.571	11	BS				
1325	Spectrogram 1	1	90259.390091309	90259.390091309	2067.857	2067.857	11	BS				
1326	Spectrogram 1	1	90333.570329358	90333.570329358	2014.286	2014.286	11	BS				
1327	Spectrogram 1	1	90354.683479777	90354.683479777	1017.857	1017.857	11	BS				
1328	Spectrogram 1	1	90358.941668602	90358.941668602	1339.286	1339.286	11	BS				
1329	Spectrogram 1	1	90400.866710730	90400.866710730	2592.857	2592.857	11	BS				
1330	Spectrogram 1	1	90481.329118252	90481.329118252	2100.000	2100.000	11	BS				
1331	Spectrogram 1	1	90501.464010809	90501.464010809	514.286	514.286	11	BS				
1332	Spectrogram 1	1	90524.984766127	90524.984766127	535.714	535.714	11	BS				
1333	Spectrogram 1	1	90526.834477109	90526.834477109	1435.714	1435.714	11	BS				
1334	Spectrogram 1	1	90542.382733370	90542.382733370	1575.000	1575.000	11	BS				
1335	Spectrogram 1	1	90667.832882518	90667.832882518	353.571	353.571	11	BS				
1336	Spectrogram 1	1	90689.778054948	90689.778054948	1275.000	1275.000	11	BS				
1337	Spectrogram 1	1	90711.293222186	90711.293222186	1842.857	1842.857	11	BS				
1338	Spectrogram 1	1	90816.088287812	90816.088287812	535.714	535.714	11	BS				
1339	Spectrogram 1	1	90835.540030013	90835.540030013	1307.143	1307.143	11	BS				
1340	Spectrogram 1	1	90891.686461339	90891.686461339	1821.429	1821.429	11	BS				
1341	Spectrogram 1	1	90897.587669627	90897.587669627	1639.286	1639.286	11	BS				
1342	Spectrogram 1	1	90966.996485046	90966.996485046	1832.143	1832.143	11	BS				
1343	Spectrogram 1	1	91000.195824089	91000.195824089	267.857	267.857	11	BS				
1344	Spectrogram 1	1	91074.296366243	91074.296366243	750.000	750.000	11	BS				
1345	Spectrogram 1	1	91081.174972381	91081.174972381	985.714	985.714	11	BS				
1346	Spectrogram 1	1	91109.199165580	91109.199165580	707.143	707.143	11	BS				
1347	Spectrogram 1	1	91112.260997733	91112.260997733	2185.714	2196.429	11	BS				
1348	Spectrogram 1	1	91183.185843220	91183.185843220	1221.429	1221.429	11	BS				
1349	Spectrogram 1	1	91232.605179456	91232.605179456	664.286	664.286	11	BS				
1350	Spectrogram 1	1	91311.002448740	91311.002448740	364.286	364.286	11	BS				
1351	Spectrogram 1	1	91428.117539158	91428.117539158	964.286	964.286	11	BS				
1352	Spectrogram 1	1	91452.374847026	91452.374847026	846.429	846.429	11	BS				
1353	Spectrogram 1	1	91547.373967614	91547.373967614	728.571	728.571	11	BS				
1354	Spectrogram 1	1	91601.379915490	91601.379915490	760.714	760.714	11	BS				
1355	Spectrogram 1	1	91613.465227706	91613.465227706	1103.571	1103.571	11	BS				
1356	Spectrogram 1	1	91620.828158637	91620.828158637	975.000	975.000	11	BS				
1357	Spectrogram 1	1	91630.302662396	91630.302662396	1650.000	1650.000	11	BS				
1358	Spectrogram 1	1	91721.851118997	91721.851118997	2100.000	2100.000	11	BS				
1359	Spectrogram 1	1	91727.631465818	91727.631465818	2389.286	2389.286	11	BS				
1360	Spectrogram 1	1	91729.771067610	91729.771067610	1275.000	1275.000	11	RS	YELP			Yelp
1361	Spectrogram 1	1	91787.057799182	91787.057799182	2196.429	2196.429	11	BS				
1362	Spectrogram 1	1	91848.766496772	91848.766496772	707.143	707.143	11	BS				
1363	Spectrogram 1	1	91910.625853077	91910.625853077	1017.857	1017.857	11	BS				
1364	Spectrogram 1	1	91939.182511351	91939.182511351	814.286	814.286	11	BS				
1365	Spectrogram 1	1	91970.984056838	91970.984056838	750.000	750.000	11	BS				
1366	Spectrogram 1	1	91974.105444121	91974.105444121	1392.857	1392.857	11	BS				
1367	Spectrogram 1	1	92007.014895769	92007.014895769	1564.286	1564.286	11	BS				
1368	Spectrogram 1	1	92036.225789557	92036.225789557	857.143	857.143	11	BS				
1369	Spectrogram 1	1	92055.575061077	92055.575061077	1564.286	1564.286	11	BS				
1370	Spectrogram 1	1	92127.377474505	92127.377474505	2110.714	2110.714	11	BS				
1371	Spectrogram 1	1	92198.925900605	92198.925900605	1907.143	1907.143	11	BS				
1372	Spectrogram 1	1	92284.233301036	92284.233301036	707.143	707.143	12	BS				
1373	Spectrogram 1	1	92305.045198346	92305.045198346	803.571	803.571	12	BS				
1374	Spectrogram 1	1	92399.559992233	92399.559992233	1982.143	1982.143	12	BS				
1375	Spectrogram 1	1	92414.018745700	92414.018745700	1007.143	1007.143	12	BS				
1376	Spectrogram 1	1	92480.061826997	92480.061826997	1103.571	1103.571	12	BS				
1377	Spectrogram 1	1	92482.499206573	92482.499206573	1414.286	1414.286	12	BS				
1378	Spectrogram 1	1	92614.009114793	92614.009114793	407.143	407.143	12	BS				
1379	Spectrogram 1	1	92636.203016102	92636.203016102	782.143	782.143	12	BS				
1380	Spectrogram 1	1	92659.104576311	92659.104576311	1178.571	1178.571	12	BS				
1381	Spectrogram 1	1	92659.441763209	92659.441763209	2603.571	2603.571	12	BS				
1382	Spectrogram 1	1	92675.243995249	92675.243995249	1392.857	1392.857	12	BS				
1383	Spectrogram 1	1	92688.621997827	92688.621997827	557.143	557.143	12	BS				
1384	Spectrogram 1	1	92699.584515215	92699.584515215	578.571	578.571	12	BS				
1385	Spectrogram 1	1	92711.075138334	92711.075138334	1178.571	1178.571	12	BS				
1386	Spectrogram 1	1	92732.076190739	92732.076190739	2121.429	2121.429	12	BS				
1387	Spectrogram 1	1	92738.052720790	92738.052720790	867.857	867.857	12	BS				
1388	Spectrogram 1	1	92745.043431521	92745.043431521	1885.714	1885.714	12	BS				
1389	Spectrogram 1	1	92747.066552909	92747.066552909	653.571	653.571	12	BS				
1390	Spectrogram 1	1	92821.534078580	92821.534078580	771.429	771.429	12	BS				
1391	Spectrogram 1	1	92850.555787245	92850.555787245	2475.000	2475.000	12	BS				
1392	Spectrogram 1	1	92870.375349128	92870.375349128	1350.000	1350.000	12	BS				
1393	Spectrogram 1	1	92915.070596705	92915.070596705	1125.000	1125.000	12	BS				
1394	Spectrogram 1	1	92954.393592322	92954.393592322	439.286	439.286	12	BS				
1395	Spectrogram 1	1	93005.554040580	93005.554040580	2025.000	2025.000	12	BS				
1396	Spectrogram 1	1	93016.952712575	93016.952712575	535.714	535.714	12	BS				
1397	Spectrogram 1	1	93080.123132809	93080.123132809	1050.000	1050.000	12	BS				
1398	Spectrogram 1	1	93086.823073382	93086.823073382	2271.429	2271.429	12	BS				
1399	Spectrogram 1	1	93101.738123027	93101.738123027	642.857	642.857	12	BS				
1400	Spectrogram 1	1	93104.676465994	93104.676465994	1446.429	1446.429	12	BS				
1401	Spectrogram 1	1	93192.317895622	93192.317895622	2432.143	2432.143	12	BS				
1402	Spectrogram 1	1	93220.887727860	93220.887727860	600.000	600.000	12	BS				
1403	Spectrogram 1	1	93308.602732035	93308.602732035	814.286	814.286	12	BS				
1404	Spectrogram 1	1	93377.333665365	93377.333665365	1264.286	1264.286	12	BS				
1405	Spectrogram 1	1	93414.146609478	93414.146609478	985.714	985.714	12	BS				
1406	Spectrogram 1	1	93463.542289901	93463.542289901	921.429	921.429	12	BS				
1407	Spectrogram 1	1	93472.920473023	93472.920473023	1167.857	1167.857	12	BS				
1408	Spectrogram 1	1	93477.792596372	93477.792596372	514.286	514.286	12	BS				
1409	Spectrogram 1	1	93552.763688586	93552.763688586	758.007	758.007	12	BS				
1410	Spectrogram 1	1	93561.639140312	93561.639140312	2551.601	2551.601	12	BS				
1411	Spectrogram 1	1	93660.371863610	93660.371863610	736.655	736.655	12	BS				
1412	Spectrogram 1	1	93692.587659027	93692.587659027	555.160	555.160	12	BS				
1413	Spectrogram 1	1	93741.470998570	93741.470998570	544.484	544.484	12	BS				
1414	Spectrogram 1	1	93744.881403194	93744.881403194	2103.203	2103.203	12	BS				
1415	Spectrogram 1	1	93815.011018388	93815.011018388	1281.139	1281.139	12	BS				
1416	Spectrogram 1	1	93816.292328599	93816.292328599	800.712	800.712	12	BS				
1417	Spectrogram 1	1	93839.566101100	93839.566101100	1377.224	1377.224	12	BS				
1418	Spectrogram 1	1	93864.219272453	93864.219272453	736.655	736.655	12	BS				
1419	Spectrogram 1	1	93886.232758670	93886.232758670	982.206	982.206	12	BS				
1420	Spectrogram 1	1	93880.842153635	93880.842153635	565.836	565.836	12	BS				
1421	Spectrogram 1	1	93901.930799549	93901.930799549	1462.633	1462.633	12	BS				
1422	Spectrogram 1	1	93936.456993180	93936.456993180	1483.986	1483.986	12	BS				
1423	Spectrogram 1	1	93970.668762397	93970.668762397	1078.292	1078.292	12	BS				
1424	Spectrogram 1	1	93982.167269900	93982.167269900	1548.043	1548.043	12	BS				
1425	Spectrogram 1	1	94069.020474901	94069.020474901	822.064	822.064	12	BS				
1426	Spectrogram 1	1	94094.690471347	94094.690471347	683.274	683.274	12	BS				
1427	Spectrogram 1	1	94170.248363341	94170.248363341	1462.633	1462.633	12	BS				
1428	Spectrogram 1	1	94222.602542861	94222.602542861	576.512	576.512	12	BS				
1429	Spectrogram 1	1	94349.793824243	94349.793824243	1345.196	1345.196	12	BS				
1430	Spectrogram 1	1	94454.576610161	94454.576610161	2476.868	2476.868	12	BS				
1431	Spectrogram 1	1	94516.202111471	94516.202111471	800.712	800.712	12	BS				
1432	Spectrogram 1	1	94616.231025792	94616.231025792	1099.644	1099.644	12	BS				
1433	Spectrogram 1	1	94703.095632710	94703.095632710	373.665	373.665	12	BS				
1434	Spectrogram 1	1	94730.542638360	94730.542638360	1921.708	1921.708	12	BS				
1435	Spectrogram 1	1	94741.228400914	94741.228400914	491.103	491.103	12	BS				
1436	Spectrogram 1	1	94821.556810085	94821.556810085	693.950	693.950	12	BS				
1437	Spectrogram 1	1	94842.159392879	94842.159392879	1078.292	1078.292	12	BS				
1438	Spectrogram 1	1	94889.842873985	94889.842873985	971.530	971.530	12	BS				
1439	Spectrogram 1	1	94947.593790108	94947.593790108	2530.249	2530.249	12	BS				
1440	Spectrogram 1	1	95005.822007860	95005.822007860	854.093	854.093	12	BS				
1441	Spectrogram 1	1	95008.741083005	95008.741083005	1676.157	1676.157	12	BS				
1442	Spectrogram 1	1	95028.522142908	95028.522142908	427.046	427.046	12	BS				
1443	Spectrogram 1	1	95050.347329649	95050.347329649	1024.911	1024.911	12	BS				
1444	Spectrogram 1	1	95056.052351417	95056.052351417	1142.349	1142.349	12	BS				
1445	Spectrogram 1	1	95125.403381844	95125.403381844	875.445	875.445	12	BS				
1446	Spectrogram 1	1	95135.353472815	95135.353472815	864.769	864.769	12	BS				
1447	Spectrogram 1	1	95154.195650645	95154.195650645	1505.338	1505.338	12	BS				
1448	Spectrogram 1	1	95195.485713532	95195.485713532	1964.413	1964.413	12	BS				
1449	Spectrogram 1	1	95239.975992781	95239.975992781	2316.726	2316.726	12	BS				
1450	Spectrogram 1	1	95257.017498374	95257.017498374	683.274	683.274	12	BS				
1451	Spectrogram 1	1	95274.573992550	95274.573992550	693.950	693.950	12	BS				
1452	Spectrogram 1	1	95295.918356842	95295.918356842	448.399	448.399	12	BS				
1453	Spectrogram 1	1	95310.752829563	95310.752829563	544.484	544.484	12	BS				
1454	Spectrogram 1	1	95336.554192475	95336.554192475	928.826	928.826	12	BS				
1455	Spectrogram 1	1	95389.265699834	95389.265699834	1334.520	1334.520	12	RS	YELP			
1456	Spectrogram 1	1	95397.690110542	95397.690110542	1516.014	1516.014	12	BS				
1457	Spectrogram 1	1	95422.350293161	95422.350293161	2455.516	2455.516	12	BS				
1458	Spectrogram 1	1	95435.885089716	95435.885089716	1345.196	1345.196	12	BS				
1459	Spectrogram 1	1	95482.051666253	95482.051666253	843.416	843.416	12	BS				
1460	Spectrogram 1	1	95565.233474615	95565.233474615	661.922	661.922	12	BS				
1461	Spectrogram 1	1	95570.628464981	95570.628464981	2284.698	2284.698	12	BS				
1462	Spectrogram 1	1	95694.769292449	95694.769292449	1494.662	1494.662	12	BS				
1463	Spectrogram 1	1	95884.523199089	95884.523199089	480.427	480.427	13	BS				
1464	Spectrogram 1	1	95947.790825605	95947.790825605	854.093	854.093	13	BS				
1465	Spectrogram 1	1	95955.374475277	95955.374475277	1911.032	1911.032	13	BS				
1466	Spectrogram 1	1	95963.822551038	95963.822551038	950.178	950.178	13	BS				
1467	Spectrogram 1	1	96010.077579644	96010.077579644	1964.413	1964.413	13	BS				
1468	Spectrogram 1	1	96081.545449032	96081.545449032	1024.911	1024.911	13	BS				
1469	Spectrogram 1	1	96085.418281402	96085.418281402	2476.868	2476.868	13	BS				
1470	Spectrogram 1	1	96404.743901728	96404.743901728	811.388	811.388	13	BS				
1471	Spectrogram 1	1	96550.108234681	96550.108234681	1964.413	1964.413	13	BS				
1472	Spectrogram 1	1	96947.426514101	96947.426514101	437.722	437.722	13	BS				
1473	Spectrogram 1	1	96997.087573374	96997.087573374	758.007	758.007	13	BS				
1474	Spectrogram 1	1	97028.528280770	97028.528280770	1345.196	1345.196	13	BS				
1475	Spectrogram 1	1	97095.866684942	97095.866684942	1975.089	1975.089	13	BS				
1476	Spectrogram 1	1	97169.989997261	97169.989997261	2626.335	2626.335	13	BS				
1477	Spectrogram 1	1	97201.992966580	97201.992966580	950.178	950.178	13	BS				
1478	Spectrogram 1	1	97220.124881402	97220.124881402	2007.117	2007.117	13	BS				
1479	Spectrogram 1	1	97223.791016303	97223.791016303	1526.690	1526.690	13	BS				
1480	Spectrogram 1	1	97263.309330169	97263.309330169	1142.349	1142.349	13	BS				
1481	Spectrogram 1	1	97264.542470824	97264.542470824	501.779	501.779	13	BS				
1482	Spectrogram 1	1	97365.548767755	97365.548767755	629.893	629.893	13	BS				
1483	Spectrogram 1	1	97401.244153723	97401.244153723	395.018	395.018	13	BS				
1484	Spectrogram 1	1	97415.121370164	97415.121370164	896.797	896.797	13	BS				
1485	Spectrogram 1	1	98006.978077224	98006.978077224	875.445	875.445	13	BS				
1486	Spectrogram 1	1	98049.336648653	98049.336648653	309.609	309.609	13	BS				
1487	Spectrogram 1	1	98100.683649520	98100.683649520	832.740	832.740	13	BS				
1488	Spectrogram 1	1	98173.312834193	98173.312834193	405.694	405.694	13	BS				
1489	Spectrogram 1	1	98209.671215138	98209.671215138	1313.167	1313.167	13	BS				
1490	Spectrogram 1	1	98278.874225313	98278.874225313	1921.708	1921.708	13	BS				
1491	Spectrogram 1	1	98409.899787198	98409.899787198	576.512	576.512	13	BS				
1492	Spectrogram 1	1	98538.891739548	98538.891739548	469.751	469.751	13	BS				
1493	Spectrogram 1	1	98588.387273955	98588.387273955	758.007	758.007	13	BS				
1494	Spectrogram 1	1	98599.762284188	98599.762284188	1227.758	1227.758	13	BS				
1495	Spectrogram 1	1	98656.804672911	98656.804672911	736.655	736.655	13	BS				
1496	Spectrogram 1	1	98708.600088861	98708.600088861	1227.758	1227.758	13	BS				
1497	Spectrogram 1	1	98866.251166876	98866.251166876	1003.559	1003.559	13	BS				
1498	Spectrogram 1	1	98904.464521243	98904.464521243	1398.577	1398.577	13	BS				
1499	Spectrogram 1	1	98993.466961598	98993.466961598	1846.975	1846.975	13	BS				
1500	Spectrogram 1	1	99144.551220983	99144.551220983	2177.936	2177.936	13	BS				
1501	Spectrogram 1	1	99159.640548202	99159.640548202	854.093	854.093	13	BS				
1502	Spectrogram 1	1	99180.430527675	99180.430527675	992.883	992.883	13	BS				
1503	Spectrogram 1	1	99314.291097966	99314.291097966	1270.463	1270.463	13	BS				
1504	Spectrogram 1	1	99397.967761652	99397.967761652	1409.253	1409.253	13	BS				
1505	Spectrogram 1	1	99485.522499936	99485.522499936	779.359	779.359	14	BS				
1506	Spectrogram 1	1	99502.835517103	99502.835517103	1206.406	1206.406	14	BS				
1507	Spectrogram 1	1	99668.953926173	99668.953926173	854.093	854.093	14	BS				
1508	Spectrogram 1	1	99745.434038485	99745.434038485	2135.231	2135.231	14	BS				
1509	Spectrogram 1	1	99805.328928853	99805.328928853	1473.310	1473.310	14	BS				
1510	Spectrogram 1	1	99843.688535468	99843.688535468	2135.231	2135.231	14	BS				
1511	Spectrogram 1	1	99981.195997668	99981.195997668	1270.463	1270.463	14	BS				
1512	Spectrogram 1	1	100101.509539677	100101.509539677	288.256	288.256	14	BS				
1513	Spectrogram 1	1	100136.144309748	100136.144309748	597.865	597.865	14	BS				
1514	Spectrogram 1	1	100256.932556902	100256.932556902	1334.520	1334.520	14	BS				
1515	Spectrogram 1	1	100346.263437220	100346.263437220	352.313	352.313	14	BS				
1516	Spectrogram 1	1	100372.710268905	100372.710268905	491.103	491.103	14	BS				
1517	Spectrogram 1	1	100411.191614024	100411.191614024	1943.060	1943.060	14	BS				
