Selection	View	Channel	Begin Time (s)	End Time (s)	Delta Time (s)	File Offset (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	Keep for detector? Y/X	Call type	AR comment	Species ID	No. Calls	Ship Noise	Ship Size	Comments	WH ID	WH Comment
1387	Spectrogram 1	1	35457.288	35458.49522	1.207	57.288	692.8	1029.1	TEST__0__20171007_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_143201.wav	X	yelp	WH	RS	1					nice clear yelp
1395	Spectrogram 1	1	35613.406	35613.90554	0.5	93.406	363.2	645.7	TEST__0__20171007_145601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_145601.wav	X			RS	1					
1422	Spectrogram 1	1	35726.309	35727.40792	1.099	86.309	1093.8	1509.6	TEST__0__20171007_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_160801.wav	X	whistle	AH	RS	1			whistle		
1428	Spectrogram 1	1	35782.837	35783.73969	0.903	22.837	732.5	1000	TEST__0__20171007_163201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_163201.wav	X			RS	1					
1446	Spectrogram 1	1	35903.462	35903.93297	0.471	23.462	598.7	802.5	TEST__0__20171007_195601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_195601.wav	X	yelp	Can this one be kept for training the detector or is it too little?	RS	1					
1448	Spectrogram 1	1	36042.917	36043.50571	0.589	42.917	535	872.6	TEST__0__20171007_202001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_202001.wav	X	yelp	WH	RS	1					
1457	Spectrogram 1	1	36160.136	36161.1564	1.02	40.136	1025.5	1331.2	TEST__0__20171007_234401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171007_234401.wav	X	whistle	AH	RS	1			whistle		
1480	Spectrogram 1	1	36282.04	36283.0899	1.05	42.04	474.1	924.9	TEST__0__20171008_034401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_034401.wav	X	yelp	Is this enough for the detector or too confusing?	RS	1					
1483	Spectrogram 1	1	36409.114	36410.3503	1.236	49.114	152.5	514.8	TEST__0__20171008_065601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_065601.wav	X			RS	1			? very faint	RS	
1486	Spectrogram 1	1	36594.144	36595.9102	1.766	114.144	788.1	1233.1	TEST__0__20171008_075601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_075601.wav	X			RS	1					
1487	Spectrogram 1	1	36712.054	36715.3722	3.318	112.054	813.6	2220.7	TEST__0__20171008_080801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_080801.wav	X	yelp	WH two yelps - the second one is distorted because it is close range	RS	2				RS	
1500	Spectrogram 1	1	36746.093	36747.8689	1.776	26.093	661	1235.8	TEST__0__20171008_122001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_122001.wav	X			RS	1				RS	
1504	Spectrogram 1	1	36848.575	36849.8113	1.236	8.575	381.4	845.3	TEST__0__20171008_134401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_134401.wav	X			RS	1					
1505	Spectrogram 1	1	37026.647	37028.3935	1.747	66.647	133.5	896.2	TEST__0__20171008_150801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_150801.wav	X			RS	1					
1506	Spectrogram 1	1	37107.706	37109.5506	1.845	27.706	165.3	743.6	TEST__0__20171008_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_154401.wav	X		I don't think that's a bark?	RS	2			?	RS	
1508	Spectrogram 1	1	37294.119	37294.9628	0.844	94.119	915.3	1500	TEST__0__20171008_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_172001.wav	X	yelp	"I'm not sure it's a yelp, but it doesn't look like a bark to me"	RS	1					
1510	Spectrogram 1	1	37374.445	37376.4662	2.021	54.445	165.3	1226.7	TEST__0__20171008_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_174401.wav	X			RS	1			?	RS	
1511	Spectrogram 1	1	37389.198	37392.1612	2.963	69.198	209.7	1372.9	TEST__0__20171008_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_174401.wav	X			RS	3					
1512	Spectrogram 1	1	37489.996	37495.2944	5.298	49.996	235.2	1067.8	TEST__0__20171008_190801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_190801.wav	X		AH	RS	series			faint		
1522	Spectrogram 1	1	37560.079	37562.4142	2.335	0.079	513.3	1200	TEST__0__20171008_232001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171008_232001.wav	X		AH	RS	3			incomplete		
1528	Spectrogram 1	1	37680.118	37680.7656	0.648	0.118	180	633.3	TEST__0__20171009_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_005601.wav	X	bark	WH	RS	1					
1529	Spectrogram 1	1	37706.023	37710.7719	4.749	26.023	200	973.3	TEST__0__20171009_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_005601.wav	X		AH	RS	series			very faint		
1530	Spectrogram 1	1	37877.22	37878.8488	1.629	77.22	273.3	713.3	TEST__0__20171009_012001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_012001.wav	X			RS	1					
1536	Spectrogram 1	1	37935.91	37938.834	2.924	15.91	349.8	861	TEST__0__20171009_060801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_060801.wav	X		WH	RS	1			?	RS	But lots of water noise
1538	Spectrogram 1	1	38042.355	38043.14	0.785	2.355	531.4	699.6	TEST__0__20171009_070801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_070801.wav	X			RS	1					
1543	Spectrogram 1	1	38251.362	38253.4813	2.119	91.362	289.2	941.7	TEST__0__20171009_090801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_090801.wav	X			RS	2					
1549	Spectrogram 1	1	38287.997	38289.5423	1.545	7.997	60.8	878.2	TEST__0__20171009_105601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_105601.wav	X			RS				?	RS	
1550	Spectrogram 1	1	38425.471	38426.099	0.628	25.471	70.4	793.2	TEST__0__20171009_110801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_110801.wav	X	bark	faint and masked	RS	1			bark		
1551	Spectrogram 1	1	38636.536	38638.2236	1.688	116.536	639.7	1260.1	TEST__0__20171009_112001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_112001.wav	X	yelp	WH	RS	2					
1557	Spectrogram 1	1	38656.422	38657.6191	1.197	16.422	331.8	746.5	TEST__0__20171009_125601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_125601.wav	X			RS	1					
1562	Spectrogram 1	1	38800.622	38804.6841	4.062	40.622	573.7	1237.3	TEST__0__20171009_133201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_133201.wav	X			RS	3					
1563	Spectrogram 1	1	38962.517	38967.5603	5.043	82.517	477	953.9	TEST__0__20171009_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_135601.wav	X		I think those are yelps?	RS	5					
1565	Spectrogram 1	1	39051.051	39052.1107	1.06	51.051	1168.2	1686.6	TEST__0__20171009_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_140801.wav	X			RS	1			?	RS	
1566	Spectrogram 1	1	39058.213	39059.2923	1.079	58.213	283.4	822.6	TEST__0__20171009_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_140801.wav	X			RS	1					
1567	Spectrogram 1	1	39221.444	39222.484	1.04	101.444	836.4	1361.8	TEST__0__20171009_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_142001.wav	X			RS	1					
1568	Spectrogram 1	1	39240.687	39243.4932	2.806	0.687	553	1230.4	TEST__0__20171009_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_143201.wav	X			RS						
1577	Spectrogram 1	1	39415.284	39416.3045	1.02	55.284	1002.3	1403.2	TEST__0__20171009_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_154401.wav	X			RS	1					
1591	Spectrogram 1	1	39481.786	39483.1596	1.374	1.786	276.5	663.6	TEST__0__20171009_170801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_170801.wav	X	yelp		RS	1					
1596	Spectrogram 1	1	39614.068	39614.9903	0.922	14.068	165.9	698.2	TEST__0__20171009_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_174401.wav	X			RS	2					
1599	Spectrogram 1	1	39644.567	39645.764	1.197	44.567	262.7	864.1	TEST__0__20171009_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_174401.wav	X			RS	1					
1602	Spectrogram 1	1	39795.856	39796.8176	0.962	75.856	338.7	1064.5	TEST__0__20171009_182001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_182001.wav	X			RS	1					
1603	Spectrogram 1	1	39948.345	39949.385	1.04	108.345	566.8	843.3	TEST__0__20171009_183201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_183201.wav	X			RS	1					
1604	Spectrogram 1	1	39856.682	39859.0172	2.335	16.682	338.7	1030	TEST__0__20171009_183201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_183201.wav	X			RS	3					
1608	Spectrogram 1	1	39982.228	39985.4659	3.238	22.228	82.4	961.1	TEST__0__20171009_185601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_185601.wav	X			RS	series					
1641	Spectrogram 1	1	40094.678	40096.5226	1.845	14.678	542.3	844.4	TEST__0__20171009_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_200801.wav	X			RS	2					
1650	Spectrogram 1	1	40287.765	40288.9032	1.138	87.765	54.9	645.3	TEST__0__20171009_203201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_203201.wav	X			RS	1					
1660	Spectrogram 1	1	40413.192	40414.2124	1.02	93.192	789.5	1043.5	TEST__0__20171009_204401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_204401.wav	X			RS	1					
1666	Spectrogram 1	1	40487.33	40487.9776	0.648	47.33	123.6	1036.6	TEST__0__20171009_205601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_205601.wav	X			RS	1			?	RS	
1674	Spectrogram 1	1	40594.747	40596.4347	1.688	34.747	89.2	816.9	TEST__0__20171009_210801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_210801.wav	X			RS	2			?	RS	
1679	Spectrogram 1	1	40789.186	40790.4223	1.236	109.186	199.1	1098.4	TEST__0__20171009_220801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_220801.wav	X			RS				? or ship related?	RS	
1685	Spectrogram 1	1	40891.027	40892.1063	1.079	91.027	205.9	796.3	TEST__0__20171009_225601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_225601.wav	X	bark	Too faint. WH	RS	2					
1689	Spectrogram 1	1	41039.372	41039.9018	0.53	119.372	75.5	968	TEST__0__20171009_235601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171009_235601.wav	X	bark	AH	RS	1			short bark		
1694	Spectrogram 1	1	41069.464	41071.0535	1.59	29.464	514.9	913	TEST__0__20171010_015601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_015601.wav	X			RS	2					
1695	Spectrogram 1	1	41251.834	41252.9329	1.099	91.834	508	885.6	TEST__0__20171010_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_023201.wav	X	yelp?		RS	1					
1696	Spectrogram 1	1	41325.527	41326.1746	0.648	45.527	89.2	947.4	TEST__0__20171010_024401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_024401.wav	X	bark?	AH	RS	1			bark ?	RS	
1697	Spectrogram 1	1	41399.101	41399.9645	0.863	119.101	247.1	968	TEST__0__20171010_024401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_024401.wav	X			RS						
1698	Spectrogram 1	1	41421.501	41423.3064	1.805	21.501	494.3	1173.9	TEST__0__20171010_030801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_030801.wav	X	yelp	WH	RS				?	RS	
1699	Spectrogram 1	1	41412.088	41413.3635	1.275	12.088	727.7	1029.7	TEST__0__20171010_030801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_030801.wav	X			RS	1					
1700	Spectrogram 1	1	41566.758	41573.5871	6.829	46.758	432.5	974.8	TEST__0__20171010_035601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_035601.wav	X			RS	2			? or water/ship?	RS	
1701	Spectrogram 1	1	41607.681	41609.3098	1.629	87.681	418.8	816.9	TEST__0__20171010_035601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_035601.wav	X	bark	faint. WH	RS	1					
1702	Spectrogram 1	1	41662.509	41669.6324	7.123	22.509	501.1	1345.5	TEST__0__20171010_040801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_040801.wav	X			RS	5					
1704	Spectrogram 1	1	41846.597	41850.5217	3.925	86.597	545.5	1188.3	TEST__0__20171010_050801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_050801.wav	X			RS	2					
1705	Spectrogram 1	1	41880.903	41881.8253	0.922	0.903	506.5	1064.9	TEST__0__20171010_052001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_052001.wav	X			RS						
1711	Spectrogram 1	1	42118.548	42119.5684	1.02	118.548	103.9	928.6	TEST__0__20171010_062001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_062001.wav	X	bark	WH	RS				bark-yelp		
1712	Spectrogram 1	1	42005.318	42005.8871	0.569	5.318	824.7	1227.3	TEST__0__20171010_062001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_062001.wav	X			RS						
1714	Spectrogram 1	1	42179.396	42180.4361	1.04	59.396	834.8	1154.3	TEST__0__20171010_063201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_063201.wav	X			RS	1					
1753	Spectrogram 1	1	42254.482	42255.3847	0.903	14.482	556.3	966.9	TEST__0__20171010_133201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_133201.wav	X			RS	1					
1755	Spectrogram 1	1	42457.99	42461.9932	4.003	97.99	437.1	1264.9	TEST__0__20171010_134401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_134401.wav	X			RS	3					
1757	Spectrogram 1	1	42488.988	42493.3838	4.396	8.988	543	933.8	TEST__0__20171010_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_135601.wav	X			RS	2					
1759	Spectrogram 1	1	42555.92	42557.5684	1.648	75.92	490.1	821.2	TEST__0__20171010_135601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_135601.wav	X			RS				?	RS	
1763	Spectrogram 1	1	42689.663	42690.7031	1.04	89.663	671.7	1050	TEST__0__20171010_145601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_145601.wav	X			RS						
1766	Spectrogram 1	1	42697.758	42699.8382	2.08	97.758	71.2	744.1	TEST__0__20171010_145601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_145601.wav	X	"bark, yelp"	AH	RS				yelp-bark		
1770	Spectrogram 1	1	42746.367	42747.9368	1.57	26.367	743.5	1095.7	TEST__0__20171010_152001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_152001.wav	X			RS						
1777	Spectrogram 1	1	42890.822	42892.0583	1.236	50.822	528.3	919.6	TEST__0__20171010_154401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_154401.wav	X			RS						
1782	Spectrogram 1	1	43051.133	43052.6833	1.55	91.133	319.6	723.9	TEST__0__20171010_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_164401.wav	X			RS						
1783	Spectrogram 1	1	43012.191	43013.6824	1.491	52.191	91.3	906.5	TEST__0__20171010_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_164401.wav	X			RS						
1784	Spectrogram 1	1	43067.13	43068.1504	1.02	107.13	189.1	573.9	TEST__0__20171010_164401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_164401.wav	X			RS						
1785	Spectrogram 1	1	43092.265	43093.7956	1.531	12.265	280.4	632.6	TEST__0__20171010_165601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_165601.wav	X			RS						
1788	Spectrogram 1	1	43235.632	43236.6524	1.02	35.632	718.8	1059	TEST__0__20171010_170801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_170801.wav	X			RS	1					
1793	Spectrogram 1	1	43373.239	43373.9847	0.746	53.239	701.4	1076.4	TEST__0__20171010_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_172001.wav	X			RS						
1794	Spectrogram 1	1	43415.972	43417.7185	1.747	95.972	395.8	909.7	TEST__0__20171010_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_172001.wav	X			RS						
1799	Spectrogram 1	1	43508.722	43510.6648	1.943	68.722	694.4	1083.3	TEST__0__20171010_174401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_174401.wav	X			RS	2					
1804	Spectrogram 1	1	43606.435	43607.1611	0.726	46.435	125	638.9	TEST__0__20171010_175601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_175601.wav	X			RS						
1809	Spectrogram 1	1	43738.756	43739.5017	0.746	58.756	694.4	1104.2	TEST__0__20171010_182001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_182001.wav	X			RS						
1810	Spectrogram 1	1	43894.568	43896.7462	2.178	94.568	152.8	805.6	TEST__0__20171010_183201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_183201.wav	X			RS						
1811	Spectrogram 1	1	44021.799	44024.6445	2.846	101.799	90.3	479.2	TEST__0__20171010_184401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_184401.wav	X	grunt	AH	RS	2			grunts		
1815	Spectrogram 1	1	44057.968	44059.5771	1.609	17.968	548.6	923.6	TEST__0__20171010_190801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_190801.wav	X			RS						
1818	Spectrogram 1	1	44170.871	44173.324	2.453	10.871	298.6	743.1	TEST__0__20171010_192001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_192001.wav	X			RS						
1819	Spectrogram 1	1	44191.958	44192.5859	0.628	31.958	59	691	TEST__0__20171010_192001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_192001.wav	X			RS				?	RS	
1827	Spectrogram 1	1	44366.244	44367.9709	1.727	86.244	215.3	645.8	TEST__0__20171010_200801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_200801.wav	X			RS						
1841	Spectrogram 1	1	44425.65	44426.7881	1.138	25.65	55.6	743.1	TEST__0__20171010_205601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_205601.wav	X	grunt	AH	RS				"grunt, good one"		
1844	Spectrogram 1	1	44594.824	44596.2369	1.413	74.824	638.9	1083.3	TEST__0__20171010_213201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_213201.wav	X			RS						
1846	Spectrogram 1	1	44662.072	44663.3476	1.276	22.072	534.7	916.7	TEST__0__20171010_214401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_214401.wav	X			RS						
1862	Spectrogram 1	1	44766.672	44767.9475	1.276	6.672	680.6	1111.1	TEST__0__20171010_225601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_225601.wav	X			RS						
1864	Spectrogram 1	1	44959.134	44960.5469	1.413	79.134	243.1	652.8	TEST__0__20171010_230801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171010_230801.wav	X			RS						
1883	Spectrogram 1	1	45103.462	45105.1104	1.648	103.462	78.8	590.8	TEST__0__20171011_000801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_000801.wav	X			RS						
1891	Spectrogram 1	1	45175.919	45177.3907	1.472	55.919	663	1056.9	TEST__0__20171011_012001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_012001.wav	X			RS						
1898	Spectrogram 1	1	45247.025	45249.2621	2.237	7.025	52.5	538.3	TEST__0__20171011_023201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_023201.wav	X			RS						
1901	Spectrogram 1	1	45431.927	45434.0464	2.119	71.927	151	636.8	TEST__0__20171011_025601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_025601.wav	X			RS	2				RS	
1909	Spectrogram 1	1	45587.024	45588.1818	1.158	107.024	433.3	1161.9	TEST__0__20171011_035601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_035601.wav	X			RS						
1911	Spectrogram 1	1	45664.435	45666.2068	1.772	64.435	134.5	672.6	TEST__0__20171011_043201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_043201.wav	X			RS						
1921	Spectrogram 1	1	45761.322	45762.2443	0.922	41.322	67.3	659.2	TEST__0__20171011_052001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_052001.wav	X			RS						
1948	Spectrogram 1	1	45898.837	45900.191	1.354	58.837	139.4	769.9	TEST__0__20171011_074401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_074401.wav	X			RS						
1952	Spectrogram 1	1	46031.2	46032.9661	1.766	71.2	311.9	683.6	TEST__0__20171011_083201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_083201.wav	X			RS	2					
1964	Spectrogram 1	1	46152.284	46153.5203	1.236	72.284	770.5	997.9	TEST__0__20171011_103201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_103201.wav	X			RS						
1976	Spectrogram 1	1	46284.012	46285.2679	1.256	84.012	70.2	842.6	TEST__0__20171011_114401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_114401.wav	X	"bark, yelp"	AH	RS				bark-yelp		
2004	Spectrogram 1	1	46401.543	46403.5446	2.002	81.543	70.2	861.7	TEST__0__20171011_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_140801.wav	X			RS						
2009	Spectrogram 1	1	46476.554	46478.1239	1.57	36.554	287.2	919.1	TEST__0__20171011_144401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_144401.wav	X			RS						
2020	Spectrogram 1	1	46677.912	46679.1876	1.276	117.912	280.9	638.3	TEST__0__20171011_155601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_155601.wav	X			RS						
2024	Spectrogram 1	1	46796.679	46798.1115	1.433	116.679	644.7	1142.6	TEST__0__20171011_160801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_160801.wav	X			RS						
2064	Spectrogram 1	1	46876.471	46880.1014	3.63	76.471	718.5	1059.3	TEST__0__20171011_203201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_203201.wav	X			RS						
2065	Spectrogram 1	1	47005.64	47007.0725	1.433	85.64	177.8	1022.2	TEST__0__20171011_210801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_210801.wav	X			RS						
2066	Spectrogram 1	1	47000.685	47002.1764	1.491	80.685	637	1207.4	TEST__0__20171011_210801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_210801.wav	X			RS				?	RS	
2071	Spectrogram 1	1	47157.231	47159.8998	2.669	117.231	348.1	911.1	TEST__0__20171011_212001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171011_212001.wav	X		AH	RS	04-Mar			very faint		
2104	Spectrogram 1	1	47230.66	47232.485	1.825	70.66	42.8	1211.4	TEST__0__20171012_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_005601.wav	X	bark	AH	RS	1			bark		
2105	Spectrogram 1	1	47196.883	47198.4921	1.609	36.883	106.9	734	TEST__0__20171012_005601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_005601.wav	X			RS						
2116	Spectrogram 1	1	47342.715	47344.1475	1.433	62.715	448.7	950.9	TEST__0__20171012_024401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_024401.wav	X			RS						
2117	Spectrogram 1	1	47490.373	47491.8252	1.452	90.373	388.4	890.6	TEST__0__20171012_025601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_025601.wav	X			RS	1					
2118	Spectrogram 1	1	47635.956	47638.1735	2.217	115.956	629.5	1125	TEST__0__20171012_032001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_032001.wav	X			RS				?	RS	
2121	Spectrogram 1	1	47685.902	47687.8448	1.943	45.902	665.2	1117.5	TEST__0__20171012_043201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_043201.wav	X			RS						
2168	Spectrogram 1	1	47773.576	47775.7346	2.159	13.576	389.4	1053.2	TEST__0__20171012_102001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_102001.wav	X	yelp	WH	RS	3					Just the yelp at the beginning
2170	Spectrogram 1	1	47978.15	47979.7591	1.609	98.15	574.5	1155.3	TEST__0__20171012_103201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_103201.wav	X			RS				?	RS	
2174	Spectrogram 1	1	48002.061	48003.6898	1.629	2.061	380.1	862	TEST__0__20171012_105601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_105601.wav	X			RS						
2184	Spectrogram 1	1	48229.095	48231.9993	2.904	109.095	40.7	509.1	TEST__0__20171012_114401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_114401.wav	X	grunt	AH	RS	2			grunts		
2185	Spectrogram 1	1	48332.565	48335.4497	2.885	92.565	237.6	909.5	TEST__0__20171012_115601.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_115601.wav	X			RS				?	RS	
2194	Spectrogram 1	1	48444.737	48446.2284	1.491	84.737	821.3	1242.1	TEST__0__20171012_124401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_124401.wav	X			RS				?	RS	
2197	Spectrogram 1	1	48559.948	48561.93	1.982	79.948	502.3	1106.3	TEST__0__20171012_130801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_130801.wav	X			RS						
2206	Spectrogram 1	1	48696.767	48698.2584	1.491	96.767	61.1	895.9	TEST__0__20171012_140801.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_140801.wav	X	bark	WH	RS				bark-yelp	RS	"Bark, no yelp"
2208	Spectrogram 1	1	48792.741	48794.5464	1.805	72.741	196.8	658.4	TEST__0__20171012_142001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_142001.wav	X			RS						
2210	Spectrogram 1	1	48940.018	48942.4513	2.433	100.018	604.1	1181	TEST__0__20171012_143201.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_143201.wav	X			RS						
2212	Spectrogram 1	1	49039.388	49040.8009	1.413	79.388	570.1	1140.3	TEST__0__20171012_144401.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_144401.wav	X			RS						
2230	Spectrogram 1	1	49131.478	49133.1458	1.668	51.478	334.8	824	TEST__0__20171012_172001.wav	D:\Kitikmeot_2017_2018\TEST__0__20171012_172001.wav	X	bark	WH	RS					RS	"Bark at the very start, the water noise"
